model_id,prop_id,comparison,gold_answer,qid,pair_id,direction,temperature,top_p,max_new_tokens,n,yes_count,no_count,unknown_count,refused_count,p_yes,p_no,p_unknown,p_refused,p_correct,majority_label
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,b1499dc508c8d01a0fbef648aeaa086781b0763dcaacafed60daf38d1edb774e_fwd,b1499dc508c8d01a0fbef648aeaa086781b0763dcaacafed60daf38d1edb774e,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,b23c36ebd32ee0750308e8f2ae5164c5568bf59d71c2b57d89ab020f8fc4fd56_fwd,b23c36ebd32ee0750308e8f2ae5164c5568bf59d71c2b57d89ab020f8fc4fd56,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,b2d89681d02982e798cc6a93ea411a2ef99d2506e43bb8a3e4aa976723703edf_fwd,b2d89681d02982e798cc6a93ea411a2ef99d2506e43bb8a3e4aa976723703edf,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,b8dc7ffac0df23c0d1b45a3c2edf2cd61e15f6f47a3a7dd2b36ad566190a9f5c_fwd,b8dc7ffac0df23c0d1b45a3c2edf2cd61e15f6f47a3a7dd2b36ad566190a9f5c,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,c09bd948d756772ca184155720841544554794ce56d0925c793dc54379a50921_fwd,c09bd948d756772ca184155720841544554794ce56d0925c793dc54379a50921,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,cd13fa5c42a66683a21783eec38723246b3625f21199adb47ac4a350a2f32618_fwd,cd13fa5c42a66683a21783eec38723246b3625f21199adb47ac4a350a2f32618,fwd,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.1,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,cdd1c3139d944883410c4e765bcbae054b343c1334a389ecb74104ef6440c761_fwd,cdd1c3139d944883410c4e765bcbae054b343c1334a389ecb74104ef6440c761,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,ce6eed81e1bb9ea8d043bda7091c79e1d9131d9ebf7f20d9e69d27f7439ec5e3_fwd,ce6eed81e1bb9ea8d043bda7091c79e1d9131d9ebf7f20d9e69d27f7439ec5e3,fwd,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.3,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,cf2672cfcc7442267fb5932bbc7a05dc3ddae912cc8cfa3af596add1f3401646_fwd,cf2672cfcc7442267fb5932bbc7a05dc3ddae912cc8cfa3af596add1f3401646,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,d455ceb0919ef8a453d568fc5d9826577d81eabe6618479397a877283ed528c2_fwd,d455ceb0919ef8a453d568fc5d9826577d81eabe6618479397a877283ed528c2,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,d8600fdc90a7ca51060504db4e1475652e34ef040b4dab556f2a1d4d9bc8f9a0_fwd,d8600fdc90a7ca51060504db4e1475652e34ef040b4dab556f2a1d4d9bc8f9a0,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,d89c98fc71a4a45ddb42ea50dd9cc0d0549ef297262e43060641926d1c690d93_fwd,d89c98fc71a4a45ddb42ea50dd9cc0d0549ef297262e43060641926d1c690d93,fwd,0.7,0.9,2000,10,1,8,1,0,0.1,0.8,0.1,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,dde1ef8f4c764793eb62a423d6eb26a861130ea8b2e5253167b03f38d8c3209c_fwd,dde1ef8f4c764793eb62a423d6eb26a861130ea8b2e5253167b03f38d8c3209c,fwd,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.2,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e0bd4ec76ed05b6ca238804bf04d2efdc551de1492f444ee60bafe411084f656_fwd,e0bd4ec76ed05b6ca238804bf04d2efdc551de1492f444ee60bafe411084f656,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e282b342745c64753a6493253c3906f59ba6d107040f42b4027b62d26464fdec_fwd,e282b342745c64753a6493253c3906f59ba6d107040f42b4027b62d26464fdec,fwd,0.7,0.9,2000,10,0,9,1,0,0.0,0.9,0.1,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e4e87312ae7d357b664c0110083f317523dd0dfa242ae5cc15f8debc4b532090_fwd,e4e87312ae7d357b664c0110083f317523dd0dfa242ae5cc15f8debc4b532090,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,0.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e667102353c0a5406d4a0830b72db414882e25977c63e821661bb06dbf5e568c_fwd,e667102353c0a5406d4a0830b72db414882e25977c63e821661bb06dbf5e568c,fwd,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.7,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e6c9c75d5b685caeb2d00f86d7532cf15717aa9125142b170fa44eb23a710df4_fwd,e6c9c75d5b685caeb2d00f86d7532cf15717aa9125142b170fa44eb23a710df4,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,0.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,e82b1e62d74beef5deefc5c662ff5117251ecf2e62b4d992ec91b7b37ea0fcb5_fwd,e82b1e62d74beef5deefc5c662ff5117251ecf2e62b4d992ec91b7b37ea0fcb5,fwd,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.2,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,eaba9527b39952a304c02b51989276dd187f8f20d364a5e47c6164d3469a4a4c_fwd,eaba9527b39952a304c02b51989276dd187f8f20d364a5e47c6164d3469a4a4c,fwd,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.6,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f4293e10fe6a67e44b89e3d0d88592404ef0efaa790d47f59197784522476341_fwd,f4293e10fe6a67e44b89e3d0d88592404ef0efaa790d47f59197784522476341,fwd,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f68560a22324bf765310936613ea5d778c9e11da0aced3ca08d9d80dd0e04877_fwd,f68560a22324bf765310936613ea5d778c9e11da0aced3ca08d9d80dd0e04877,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f73cc7fd89f9350b447bd43fcd3071b8d322f057e5114a966e6e5568661b65b3_fwd,f73cc7fd89f9350b447bd43fcd3071b8d322f057e5114a966e6e5568661b65b3,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,0.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f7a79734369c9e82d72c6bc7078f5348b2b0cf2a1b4797798fc5c052323579b3_fwd,f7a79734369c9e82d72c6bc7078f5348b2b0cf2a1b4797798fc5c052323579b3,fwd,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f89ad3aba56ae0928fa2bf2813d41a4936b2d473bbba1e5584c2eaee6bb31f7d_fwd,f89ad3aba56ae0928fa2bf2813d41a4936b2d473bbba1e5584c2eaee6bb31f7d,fwd,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,f94c82a7ece87d12ab34052ecc870b67716873c1ffb071667526a08403710fda_fwd,f94c82a7ece87d12ab34052ecc870b67716873c1ffb071667526a08403710fda,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,fccc5c3dea7c78ed12b130ca3b7523ee21152e8498d9d23c1cb3943175331715_fwd,fccc5c3dea7c78ed12b130ca3b7523ee21152e8498d9d23c1cb3943175331715,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,fdb91d276977f0d12fd0c2e34f5c7267205d96d875331abad22db6f182a0d8b4_fwd,fdb91d276977f0d12fd0c2e34f5c7267205d96d875331abad22db6f182a0d8b4,fwd,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,NO,ffa6660f39f378017b9f9a1570ba488cd0067e749984f51485d188820e5a3887_fwd,ffa6660f39f378017b9f9a1570ba488cd0067e749984f51485d188820e5a3887,fwd,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,027d7a12c58957181687de2ca9bf6c60d4ff00cc38ec88b4302b26aed43f54f1_rev,027d7a12c58957181687de2ca9bf6c60d4ff00cc38ec88b4302b26aed43f54f1,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,04adb31256609a6d7d78d24a0adfa9f84f18f2999e4bc7eb3f00ea2230695740_rev,04adb31256609a6d7d78d24a0adfa9f84f18f2999e4bc7eb3f00ea2230695740,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,06ed121356f65139a88df337b6a27576193e6702b813931e9b9ec1ea310f2451_rev,06ed121356f65139a88df337b6a27576193e6702b813931e9b9ec1ea310f2451,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,0eb3de64c7ceeca044d0e250c74bc4ea2d4eee9869fb4e884d51c095cd0a696d_rev,0eb3de64c7ceeca044d0e250c74bc4ea2d4eee9869fb4e884d51c095cd0a696d,rev,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.2,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,0ebabee1b96358ace4e547c5ac7133f4cb0eef02023e2e859b80b0697b39edb8_rev,0ebabee1b96358ace4e547c5ac7133f4cb0eef02023e2e859b80b0697b39edb8,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,0feb993a6a102022853f99b6328a671cbfce9fba1d9bc1797588273b8c60e35c_rev,0feb993a6a102022853f99b6328a671cbfce9fba1d9bc1797588273b8c60e35c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,100f1de5a6a21ab2c3b270c4f1b3557536295333769fd0ebfa0051b1371b2798_rev,100f1de5a6a21ab2c3b270c4f1b3557536295333769fd0ebfa0051b1371b2798,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,1065384017af898a4fcd23c81726eee0520c355ea59ac04adf9f8e2d4dbae50c_rev,1065384017af898a4fcd23c81726eee0520c355ea59ac04adf9f8e2d4dbae50c,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,1588f6d9296597ce8bbb2110dcf89fa74b275f5154442bbf10367ea752cc3890_fwd,1588f6d9296597ce8bbb2110dcf89fa74b275f5154442bbf10367ea752cc3890,fwd,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,1cec3b5fca80017a7f45ef836eeef96ffbc7deb2bbeccd9842b6baf0ac5de8c9_rev,1cec3b5fca80017a7f45ef836eeef96ffbc7deb2bbeccd9842b6baf0ac5de8c9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,2bd73c0933baefef50050a22cd0bc4f782cb960997174ee888e14b7ac72aeeaf_rev,2bd73c0933baefef50050a22cd0bc4f782cb960997174ee888e14b7ac72aeeaf,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,2d5de6b94fac8e35188a642a9ac6b8e5ed5c89fbc39a510b5b841c8238779dc9_rev,2d5de6b94fac8e35188a642a9ac6b8e5ed5c89fbc39a510b5b841c8238779dc9,rev,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.3,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,2e00523c16b1bd65644e72e4428c68084272dd094a496ba7eab49e65fb5b709b_fwd,2e00523c16b1bd65644e72e4428c68084272dd094a496ba7eab49e65fb5b709b,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,2f18fa62823177c3c73d39a9f1c535dcb54985f643e823ee684a2ffab158d8a2_rev,2f18fa62823177c3c73d39a9f1c535dcb54985f643e823ee684a2ffab158d8a2,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,3c425aad3170587b15c6e25ff2077447ab4146110ced88c20dd6f74861cc108a_rev,3c425aad3170587b15c6e25ff2077447ab4146110ced88c20dd6f74861cc108a,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,3fb0e5a709eb024aee6a9b96a3d45464aa69f7bbc130aaa4e7e81cccd22c8a0f_rev,3fb0e5a709eb024aee6a9b96a3d45464aa69f7bbc130aaa4e7e81cccd22c8a0f,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,411b73793206808fe2170fcae11a3af05551efe0527897c1caf61c563c546482_rev,411b73793206808fe2170fcae11a3af05551efe0527897c1caf61c563c546482,rev,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4caeac18a1e08c7275db1a7f0c065fc23f451b9575048ece3b8f038c19a30d26_rev,4caeac18a1e08c7275db1a7f0c065fc23f451b9575048ece3b8f038c19a30d26,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4d4e7759f0937251076f84e73a57f452274c1c7518b4cc97236007f2fdba5fe3_rev,4d4e7759f0937251076f84e73a57f452274c1c7518b4cc97236007f2fdba5fe3,rev,0.7,0.9,2000,10,7,2,1,0,0.7,0.2,0.1,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4dc73cea78f1382cdb7ce0b8b01123bad846bd21241538a1e9082f740f934232_rev,4dc73cea78f1382cdb7ce0b8b01123bad846bd21241538a1e9082f740f934232,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4eafbfb4dd4a2b1ba10da8b9fd86080cd7d679a8953135cd2625183f39b23b77_rev,4eafbfb4dd4a2b1ba10da8b9fd86080cd7d679a8953135cd2625183f39b23b77,rev,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4f60091b642016e8fd38ed5fc36be3a373ffaae8d9bd3aec1e7f1889a5919cf0_rev,4f60091b642016e8fd38ed5fc36be3a373ffaae8d9bd3aec1e7f1889a5919cf0,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,4fb5cf3ea701ad4433cb1fd8b3241a0b6e4756a5573261ecf85e7d79f2d61346_fwd,4fb5cf3ea701ad4433cb1fd8b3241a0b6e4756a5573261ecf85e7d79f2d61346,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,569b05e330517841b513c7d24be8b4787c67b3b4a521639caae644f10a4f87a2_rev,569b05e330517841b513c7d24be8b4787c67b3b4a521639caae644f10a4f87a2,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,56f06961b13ac806eb50311a5417ccc423be1058e1c781c5a4c407ccd9b84783_rev,56f06961b13ac806eb50311a5417ccc423be1058e1c781c5a4c407ccd9b84783,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,575d1eefce847af6d49450347dd92fb4e255c1f7e249c2045b14a828efe536e4_rev,575d1eefce847af6d49450347dd92fb4e255c1f7e249c2045b14a828efe536e4,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,5ed454c7a78d9d419b696ca55a10b9b5597c898234f1fc438f8b7fd36689877f_rev,5ed454c7a78d9d419b696ca55a10b9b5597c898234f1fc438f8b7fd36689877f,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,652f4001aa83e015ee6411996541ba79900799dd4c462bc93113e95f4f028009_rev,652f4001aa83e015ee6411996541ba79900799dd4c462bc93113e95f4f028009,rev,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.3,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,67121b2aa835ea9d18943db70d932fa088c41b9c66a15c89dac3a63dc204ed44_rev,67121b2aa835ea9d18943db70d932fa088c41b9c66a15c89dac3a63dc204ed44,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,6b93bc67305f2ba37845739f6db7d2316e5b0ad42687e3f9ffec732d657d6a10_rev,6b93bc67305f2ba37845739f6db7d2316e5b0ad42687e3f9ffec732d657d6a10,rev,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,6e6a27ca3a4338252033cde86caf2bf308045069377946d9b2ba6c0ff7c83e9a_rev,6e6a27ca3a4338252033cde86caf2bf308045069377946d9b2ba6c0ff7c83e9a,rev,0.7,0.9,2000,10,9,0,1,0,0.9,0.0,0.1,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,7026e9c07c48302ffdac4ccc7edaf7df67d09d40530d2ad4911961199e8c1659_rev,7026e9c07c48302ffdac4ccc7edaf7df67d09d40530d2ad4911961199e8c1659,rev,0.7,0.9,2000,10,3,6,1,0,0.3,0.6,0.1,0.0,0.3,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,727430ff1cc7aa38ebbd6de2bd29fedfd8798e17c6965caf0b40efb9438369bf_rev,727430ff1cc7aa38ebbd6de2bd29fedfd8798e17c6965caf0b40efb9438369bf,rev,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,7bad1a430541dc94a3139a9d43b06f97412bf2b8ff9ca530c19ff396c512be5b_rev,7bad1a430541dc94a3139a9d43b06f97412bf2b8ff9ca530c19ff396c512be5b,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,800478494f402e6d31d7b1fb25d80995768095e150847c7f4ad66d3050de94cc_rev,800478494f402e6d31d7b1fb25d80995768095e150847c7f4ad66d3050de94cc,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,89e758ecb9769d577e5cfd137cff1794524d5c602a667f8c8e235e28a9d49b2a_rev,89e758ecb9769d577e5cfd137cff1794524d5c602a667f8c8e235e28a9d49b2a,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,8abc4cee706baa2d505c47db9aa37d1c7134bd206052d8620480e6cb3ebc4642_rev,8abc4cee706baa2d505c47db9aa37d1c7134bd206052d8620480e6cb3ebc4642,rev,0.7,0.9,2000,10,1,8,1,0,0.1,0.8,0.1,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,8e87ae13f0c406814aac4ff1db15a67028551ea979c68dba1cdf018d04c73bad_rev,8e87ae13f0c406814aac4ff1db15a67028551ea979c68dba1cdf018d04c73bad,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,90d6006684ec986a8a0675d57f5773e906c7f6c4d90c5fd5c083395a8bd50851_rev,90d6006684ec986a8a0675d57f5773e906c7f6c4d90c5fd5c083395a8bd50851,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,958bf16312d22cac1e2a9c0e051c93574f6eec1058e0471925002e9b1834aac4_rev,958bf16312d22cac1e2a9c0e051c93574f6eec1058e0471925002e9b1834aac4,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,97c6c66f049754963947005ddfd29eb9ee19679223c801b653bf25fbda3eaf91_rev,97c6c66f049754963947005ddfd29eb9ee19679223c801b653bf25fbda3eaf91,rev,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,99862eb0e46342acf13bf56b23bd7dcc8838e3f74d0aa3cd1899372afea8c93b_rev,99862eb0e46342acf13bf56b23bd7dcc8838e3f74d0aa3cd1899372afea8c93b,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,9d403161496bf08a5d3182c4fa57db13e8d017fdc8f0c8ddab6a69567db85967_rev,9d403161496bf08a5d3182c4fa57db13e8d017fdc8f0c8ddab6a69567db85967,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,9e1590caadca93008205c563d59dda162a15171e9d22181026c0c30a38e75b16_rev,9e1590caadca93008205c563d59dda162a15171e9d22181026c0c30a38e75b16,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,9f5fe26460badf865257f539bab4b41e5a38cb438814ad582a35f0300b38d507_rev,9f5fe26460badf865257f539bab4b41e5a38cb438814ad582a35f0300b38d507,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,a570b05486cf110dc2a2dc6387a5efb62772936c21e76272b9fe9219f7fd26b5_rev,a570b05486cf110dc2a2dc6387a5efb62772936c21e76272b9fe9219f7fd26b5,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,aef31706f863e8806133fc3206dcb51f4344894c8046977f4d51654645538169_rev,aef31706f863e8806133fc3206dcb51f4344894c8046977f4d51654645538169,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,af37f88f8dfb7155370d521b0fbb2a80b02a1eb20d3108b81bb99893c7ea44ec_rev,af37f88f8dfb7155370d521b0fbb2a80b02a1eb20d3108b81bb99893c7ea44ec,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,b0b502294ca16b9881779f6e9b2cb2c264ea7687e658727e9d9907298049a6d6_rev,b0b502294ca16b9881779f6e9b2cb2c264ea7687e658727e9d9907298049a6d6,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,b0d8da513fb3579a0c33582678b3268541596190ed6cd1c217d98281d4534259_rev,b0d8da513fb3579a0c33582678b3268541596190ed6cd1c217d98281d4534259,rev,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,b1499dc508c8d01a0fbef648aeaa086781b0763dcaacafed60daf38d1edb774e_rev,b1499dc508c8d01a0fbef648aeaa086781b0763dcaacafed60daf38d1edb774e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-book-release,gt,YES,b23c36ebd32ee0750308e8f2ae5164c5568bf59d71c2b57d89ab020f8fc4fd56_rev,b23c36ebd32ee0750308e8f2ae5164c5568bf59d71c2b57d89ab020f8fc4fd56,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
