model_id,prop_id,comparison,pair_id,x_name,y_name,x_value,y_value,temperature,top_p,max_new_tokens,fwd_gold,rev_gold,fwd_n,rev_n,fwd_p_yes,rev_p_yes,fwd_p_no,rev_p_no,fwd_p_correct,rev_p_correct,fwd_majority_label,rev_majority_label,same_yes_no_majority,yes_yes_majority,no_no_majority,abs_p_yes_gap,abs_p_correct_gap
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,f0d011c9f653afe89558d2c160d07d0fd74493ff2f1b4fd5d00aef38b68af088,"Walsh University, OH","Mary Allen Seminary, TX",-81.370833,-95.46147021,0.7,0.9,2000,YES,NO,10,10,0.0,0.0,1.0,0.8,0.0,0.8,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,f11b1226e559135d0f68078502b0a3d116595b996542f989dfa490000d9d0d8c,"Sonoma State University, CA","George Wythe University, UT",-122.675277777,-113.25,0.7,0.9,2000,NO,YES,10,10,0.0,0.0,0.8,0.6,0.8,0.0,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,gt,fc0f3d61ffe69933566ae174f1588626063ab55db2f761f8a5c7316abb3cd0c6,"Arkansas State University-Mountain Home, AR","Winston-Salem State University, NC",-92.3881,-80.22516,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,lt,4637909bef0f1ddf4751d1a7a0f5b771a736ce0cabb62c6098791edb2e7fd7fa,"Midwestern State University of Texas, TX","Lewis University, IL",-98.5221,-88.08045,0.7,0.9,2000,YES,NO,10,10,1.0,0.1,0.0,0.9,1.0,0.9,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,lt,8aed8fa41decec7493e090335c56236373f4f98ea56339b76dbdd74d47dc9fbc,"Western Kentucky University-Owensboro, KY","Ave Maria University, FL",-87.0782,-81.438,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.0,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,lt,95a53781a587acbb3ee99d57507f56d7066f63123d879921d9fc486dc196f6be,"Southwest Baptist University, MO","Everglades University, FL",-93.4091,-80.108331,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-college-long,lt,afe99fd6cc6d6a19804f1bb1246fd8a6bca2f560b1c8baceda22363ec6326c08,"St. Catharine College, KY","State University of New York at Canton, NY",-85.2625,-75.18333333,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.3,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,0f32454084f928c1d85e220864479f18a4bb99d46cd41db0682a0627e38a8d2d,"Bingham County, ID","Conecuh County, AL",43.2166,31.4292,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,2727324e9b5cb08f6b9b272bf05afa88dc09eb8c4c3b178d93f9260f171c97b9,"Cameron County, TX","Atchison County, KS",26.1333,39.5318,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,33c1ce40ad6f2f212b8f93812be0b0a6f67b92b1ca34e215d898c197a459094d,"Cameron County, TX","Osborne County, KS",26.1333,39.3503,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,50bd428fc7966e4637b41faafb84ba01c18306a98299801d5d27989d1e990aed,"Morrison County, MN","Wichita County, TX",46.0126,33.988,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,59173c7e2fbb19c2283465a7e34043299bb2dd98ba8c354f8481720d5bdabcee,"Cameron County, TX","Nuckolls County, NE",26.1333,40.1764,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,8137eb126d5053bf1dceb1ce44941161140838022fc4f4e5d0dd7456a74e7ac9,"Cameron County, TX","Otoe County, NE",26.1333,40.6485,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,83b4b688f9845d929faf78a0277121d950c25812ab7e476f1335b7b22dbb0ec9,"Cameron County, TX","Neosho County, KS",26.1333,37.5585,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,8dd858a0a75656db3bbd148b81174f901db3d6dda23ae68b7a9a63df6001b34a,"Cameron County, TX","Wabaunsee County, KS",26.1333,38.9533,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,a4029977e8a7be6fad8740d1b25d5c22831f3db02eeb8abcb61eb5b864e4aa89,"Brookings County, SD","Avoyelles Parish, LA",44.3697,31.0763,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,c940b49280fe5cb0125584bdd488d78c926353f55bceec6d274ac67e0fb17ad7,"Cameron County, TX","Nance County, NE",26.1333,41.3973,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.4,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,gt,fb18ef538e22b5586cfc2b51fbcc0b79a70cffdc16a608f9175aee45eb6cab50,"Cameron County, TX","Kearney County, NE",26.1333,40.5067,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,lt,301f65a9d8f1ed8c855a4c9088898eb5850c9c5c27f8d8688ba1c0a51c94b0aa,"Sharkey County, MS","Itasca County, MN",32.8798,47.5095,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,lt,32ab0fa5ddc40a991b26d91050fac5ad1a1c10eb6b9c5aa064ae0ea23b21415d,"Etowah County, AL","Skamania County, WA",34.0453,46.023,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.1,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,lt,85f0223af593a03000880fa03a37f03dc81db61107b4144afb4495ecac411065,"Beaufort County, SC","Hanson County, SD",32.3855,43.6748,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,lt,aaa4e71099c4cf55d601292754a5f6a13a3d4fd8095d61d62df66eb1027c44d3,"Quay County, NM","Whatcom County, WA",35.1043,48.8259,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-lat,lt,b656215ef31827790fefbf72b8ec1bd7ef00f87c89b3d6d109e42ae132b9ae68,"Bee County, TX","Parke County, IN",28.4174,39.7736,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,gt,35cc48d79c5453007dcd885efa4c0022ba6d482c9a04768eb953aed6a229ea61,"Ontonagon County, MI","Upton County, TX",-89.3148,-102.0431,0.7,0.9,2000,YES,NO,10,10,0.0,0.0,1.0,0.8,0.0,0.8,NO,NO,True,False,True,0,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,gt,5f4c374ebdd0bedbea5c0600666ade1046e891087166684335b9382b6b4b9f79,"Tillamook County, OR","Musselshell County, MT",-123.7127,-108.3981,0.7,0.9,2000,NO,YES,10,10,0.1,0.2,0.9,0.8,0.9,0.2,NO,NO,True,False,True,0.1,0.7
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,gt,616f0cbaf5e700becdbc5671e8406f5407bed63f116c4c3fc264dc03d519303c,"Quay County, NM","McNairy County, TN",-103.5498,-88.5636,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,gt,d0bb1e2e03a04c9660124b2ca48f4f5f3544b8c805553be39411547b332e22c8,"Kearny County, KS","Clermont County, OH",-101.3199,-84.1517,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,gt,f95e600f4261bf48158d8e19218d6355d4197c7fb09ba569d98792efef9ba5bd,"Sanpete County, UT","Bates County, MO",-111.5763,-94.34,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,0cc8059c352d00db533eb76ce57b8355ab1a6fdedeaf1698f15d768e158323e0,"Doña Ana County, NM","Roscommon County, MI",-106.8328,-84.6116,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,10751329bd9e9d7b18b173bcf8541d4fbff8a6b7517de51e3d28d591babef99d,"Ravalli County, MT","Laclede County, MO",-114.1207,-92.5903,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,2d9b3855615ecb3ddfc3a33cd7201be42e69e7dc11a53e170b60dec8e5c22706,"Cottle County, TX","Aiken County, SC",-100.2788,-81.6347,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,4bddf2f39fca68780f053308c30deb46ccc8df902d2fa6393933ef2db0a19e4d,"Washburn County, WI","Steuben County, NY",-91.7912,-77.3838,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,971ba6e697303f06a5b594a1a0756aa66c26433573cf844e7ab606ed6cc85dec,"Dickens County, TX","Clermont County, OH",-100.7789,-84.1517,0.7,0.9,2000,YES,NO,10,10,0.0,0.0,0.7,0.9,0.0,0.9,NO,NO,True,False,True,0,0.9
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,9e41d6381c15743959d2ae882cc83da346066c787d7679a5a8acd476d6ff288e,"Baca County, CO","Gladwin County, MI",-102.5605,-84.3883,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-county-long,lt,ff93f58a9e22620e296fd28fcc37328ad6374e210364431c8db60bedfd0d3a29,"Hood River County, OR","Winkler County, TX",-121.6511,-103.0483,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,0ba3999a50e03ca76fd44f4597fa6e4983441ff3b563fd31d14f25f325de1ea5,"Joe Pool Lake, TX","Lake Sharpe, SD",32.6286,44.0517,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,0e3030d00c7800dc10f7b8607eb678f83789c051f6e9b7a62ee9aba541a67f46,"Gravelly Lake, WA","Lake Stanley Draper, OK",47.147,35.3413,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,336d4d78da4488bd0b1184461770d7e9389b70c488fbfe14cb156dadda14cedb,"Mountain Lodge Lake, FL","Indian Lake (Ohio), OH",27.9286,40.4675,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,533355add5be2fb52ec4cb766ed65b209fe7fecbb63ca44abe718740b819184f,"Coldwater Lake (Washington), WA","Mormon Lake, AZ",46.304,34.9425,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,5b70427e28f17e34831bf61a4154ec81cbd6e1e6cda1cabff0741d8bf9ad641b,"Galveston Bay, TX","Lake Kampeska, SD",29.5697,44.9315,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,5c028f5725b4c08bf9973045fdbe3466e62c59411a91a48d47d39050d751a087,"Lake Conroe, TX","Big Spirit Lake, IA",30.3569,43.4739,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,ace1519b705241bc85c7259636309e848ba09d2765e2fb4d689eece16136e7e5,"Angle Lake (Washington), WA","Hieroglyphic Mountains, AZ",47.4281,33.9894,0.7,0.9,2000,YES,NO,10,10,0.6,0.0,0.3,1.0,0.6,1.0,YES,NO,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,gt,ea09d4e5a2d14118b17c8ae7b9de1259f94ab86fa5195c2d5ea8815ca4f7d5cf,"Wellsville Mountains, UT","Lake Travis, TX",41.6356,30.3919,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,lt,073e61661e026156fbdc0b25897840a38bbb984ab0f321d1aa6209e901298d49,"Calcasieu Lake, LA","Horse Thief Lake, SD",29.9003,43.8942,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,lt,3409296ea0852fe74e2a8c11ada83ffb637d17c814ad210f6d6d8c1a276e537b,"Lake Stanley Draper, OK","Gravelly Lake, WA",35.3413,47.147,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,lt,4c0a8c672d6289af6d7584e2acc65abdf7a6fd73704f30bad46ec9f5c9989e6e,"Lake Maumelle, AR","Packwood Lake, WA",34.8783,46.5858,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-lat,lt,631b8627ca65fe63e551a6aa677bf7e7cb4331dffb9848dad567f3a38ac4d125,"Buena Vista Lake, CA","Kettle River Range, WA",35.1919,48.7025,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,1031b87dd32004e82a5e4d8bf3703db65e704873970f544482f25a35236016d1,"Kern Lake (Kern County), CA","Ortiz Mountains, NM",-119.056,-106.17,0.7,0.9,2000,NO,YES,10,10,0.1,0.5,0.9,0.5,0.9,0.5,NO,NO,True,False,True,0.4,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,2b29fdc5998469812edde92513375f221bf50c8f3d8d8e45dbb0084ea24bc195,"Sabine–Neches Waterway, TX","Baldwin Lake (Los Angeles County, California), CA",-93.85,-118.054,0.7,0.9,2000,YES,NO,10,10,0.3,0.1,0.7,0.9,0.3,0.9,NO,NO,True,False,True,0.19999999999999998,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,5d8c369dd5b8dd1fc8850d3dbe81f85a8507603ad56d0975b62c045efe41ff77,"Anaconda Range, MT","Ten Mile Lake (Cass County, Minnesota), MN",-113.467,-94.58,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,8c320b7e7ebcbecb8239706ec7f60494858be5f5f5b8d6afdb1b7751dd2747b5,"Ozette Lake, WA","Bears Paw Mountains, MT",-124.632,-109.518,0.7,0.9,2000,NO,YES,10,10,0.0,0.2,1.0,0.7,1.0,0.2,NO,NO,True,False,True,0.2,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,94f0244b46afe22cc6f61e0095beb6e473bba74b05a76605fde2e11dcaad7b41,"Canandaigua Lake, NY","Red Lake (Minnesota), MN",-77.3178,-95.029,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,acac47827f9916559653a1468ff113fb9e7b60fb04c371d6682ae3fd9aab6e1b,"Spednic Lake, ME","Lake Noquebay, WI",-67.6278,-87.9084,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,c9931bc4b96499d44b1c62d07ae66580cb52582a77a512d91617a27466af4364,"Lake Conroe, TX","Racetrack Playa, CA",-95.5603,-117.563,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,gt,e6531c61ddc84cec9171de744c0f733c4ebe9a012a8a1cd5075c2383189d6069,"Cabinet Mountains, MT","Cass Lake (Minnesota), MN",-115.683,-94.5392,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,lt,2180f87860bba477265b8dd651b02e675d3ae0dec4ce8b39120ce504f8f34cb1,"Strait of Georgia, WA","Park Range (Colorado), CO",-123.807,-106.663,0.7,0.9,2000,YES,NO,10,10,0.7,0.0,0.2,1.0,0.7,1.0,YES,NO,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,lt,480008726f2539d17ad8cc66a64e39a3bed14ef296feda0733481aed7246ed6e,"Bristol Lake, CA","West Okoboji Lake, IA",-115.674,-95.1594,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,lt,ac6f8f8439a6eea5ea7363b804d4a127e961f021ff4e433ea9a49c861fefc1c8,"Boca Reservoir, CA","La Garita Mountains, CO",-120.095,-106.931,0.7,0.9,2000,YES,NO,10,10,0.9,0.5,0.1,0.5,0.9,0.5,YES,YES,True,True,False,0.4,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-natural-long,lt,f3bdb9b95f76c6c2bdc4af0b8e29e1ad4f1d116f7661503cbb3473191156ea34,"Wellsville Mountains, UT","Lake Travis, TX",-112.015,-97.9067,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,18a1b01042df434f179f4061c566d73164a4819a812855153f656b4a5b86dd03,"Atlanta Symphony Hall, GA","Berea College, KY",33.7892,37.573,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,3c7f1959e010fbb1b5bb50c1b9f77aaf712e9d6203ad94479696e89bae8bfaac,"Kewaunee Power Station, WI","Chicago Avenue Pumping Station, IL",44.3422,41.8972,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,4e02bc528d434d92c7c0f9d2f445611a040d48c32350d2a03530a76dd007b3bb,"Lake Glenville, NC","Shrine Church of St. Stanislaus, OH",35.1961,41.4588,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,60cbe0f2d3d1c7ca326ce44c7b1f85b22347ec6ad38ab6c513c638b46163d609,"Trinity Dam, CA","Lake Merwin, WA",40.8011,45.9833,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.3,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,660366166be693f39e137909304debfbb621f4a3ad39d6c412abc06c58b24a58,"Saylorville Lake, IA","Council Grove Lake, KS",41.7269,38.6997,0.7,0.9,2000,YES,NO,10,10,1.0,0.1,0.0,0.9,1.0,0.9,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,86158ef371506ae3471f5322ea9ec45bc26729ce014d9936ad6dab9fcb94336d,"Lensic Theater, NM","Crystal Creek Reservoir, CO",35.6879,38.9162,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,98dbb96e22ecbb459f4bebf3132ea2ea02478348085d8455b65722bdf5557bc5,"Oxbow Dam, OR","Church of St. Vincent Ferrer (Manhattan), NY",44.9708,40.7662,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,a2dbd54c37fffe93d38e7dde35264019eab71ba8783c4d40856a06d1ed772ff7,"Brookville Lake Dam, IN","Presidential Towers, IL",39.4396,41.8814,0.7,0.9,2000,NO,YES,10,10,0.3,0.7,0.6,0.3,0.6,0.7,NO,YES,False,False,False,0.39999999999999997,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,ba93ba69229d68825e27eb03a8bc1313775cf21704e7725d997d315de7566d21,"Big Hill Lake, KS","Basilica of St. John (Des Moines, Iowa), IA",37.2921,41.6006,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,cd03c93972cc796e91564818c3379b5651c4aa28ac58d2b20584cbb755203eef,"House on the Rock, WI","Sparks Shot Tower, PA",43.1,39.9348,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.0,0.9,0.9,0.9,YES,NO,False,False,False,0.9,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,d105ba0b7627dabf35a87adcbcb72d3a3fb10b112025710dcd23ca2badc193d3,"Epiphany Cathedral (Venice, Florida), FL","Basilica of the Immaculate Conception (Jacksonville), FL",27.1012,30.3289,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,da7a7942b0639051162a2fc3f802e6831100e754e47ac1a03ec1d1b9e2231e04,"Cathedral Basilica of Saint Louis (St. Louis), MO","Cherokee Lake, TN",38.6425,36.2149,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,gt,fd5f291e39b73a3aef81c274c7ae38c91aee79b51f836d59485a0fef62ca245f,"Cathedral Basilica of Saint Louis (St. Louis), MO","House on the Rock, WI",38.6425,43.1,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,0b97aa11c52dfd46ed748ce35999419e371e879a09153fbae0bdb910cb3dc59b,"Lake Arrowhead Reservoir, CA","Barker Meadow Reservoir, CO",34.2583,39.9653,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,a22ed191f3b10f81597710cac7195f1866ea0c03886016677adf8b87c8a61a95,"One Commerce Plaza, NY","Garrison Dam, ND",42.6551,47.4986,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-lat,lt,d7862121c2a33b6c1dabb732a19191596c29864402cbf924591b25c6b373fae1,"Navajo Generating Station, AZ","Lost Creek Lake, OR",36.9033,42.6831,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,50b568cbe7cb997db46e8b82eeb31ed627a5b11587fa6bf31681e26b13c64f67,"Milford Lake, KS","Clinton Lake (Illinois), IL",-96.8978,-88.8765,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
